,Unnamed: 0,Jargon_Terms,Jargon_Type,is_Jargon
12472,12605,proposition,Most Common,False
12473,12606,gays,Most Common,False
12474,12607,pressing,Most Common,False
12475,12608,gasoline,Most Common,False
12476,12609,apt,Most Common,False
12477,12610,dressed,Most Common,False
12478,12611,scout,Most Common,False
12479,12612,belfast,Most Common,False
12480,12613,exec,Most Common,False
12481,12614,dealt,Most Common,False
12482,12615,niagara,Most Common,False
12483,12616,inf,Most Common,False
12484,12617,eos,Most Common,False
12485,12618,warcraft,Most Common,False
12486,12619,charms,Most Common,False
12487,12620,catalyst,Most Common,False
12488,12621,trader,Most Common,False
12489,12622,bucks,Most Common,False
12490,12623,allowance,Most Common,False
12491,12624,vcr,Most Common,False
12492,12625,denial,Most Common,False
12493,12626,uri,Most Common,False
12494,12627,designation,Most Common,False
12495,12628,thrown,Most Common,False
12496,12629,prepaid,Most Common,False
12497,12630,raises,Most Common,False
12498,12631,gem,Most Common,False
12499,12632,duplicate,Most Common,False
12500,12633,electro,Most Common,False
12501,12634,criterion,Most Common,False
12502,12635,badge,Most Common,False
12503,12636,wrist,Most Common,False
12504,12637,civilization,Most Common,False
12505,12638,analyzed,Most Common,False
12506,12639,vietnamese,Most Common,False
12507,12640,heath,Most Common,False
12508,12641,tremendous,Most Common,False
12509,12642,ballot,Most Common,False
12510,12643,lexus,Most Common,False
12511,12644,varying,Most Common,False
12512,12645,remedies,Most Common,False
12513,12646,validity,Most Common,False
12514,12647,trustee,Most Common,False
12515,12648,maui,Most Common,False
12516,12649,handjobs,Most Common,False
12517,12650,weighted,Most Common,False
12518,12651,angola,Most Common,False
12519,12652,squirt,Most Common,False
12520,12653,performs,Most Common,False
12521,12654,plastics,Most Common,False
12522,12655,realm,Most Common,False
12523,12656,corrected,Most Common,False
12524,12657,jenny,Most Common,False
12525,12658,helmet,Most Common,False
12526,12659,salaries,Most Common,False
12527,12660,postcard,Most Common,False
12528,12661,elephant,Most Common,False
12529,12662,yemen,Most Common,False
12530,12663,encountered,Most Common,False
12531,12664,tsunami,Most Common,False
12532,12665,scholar,Most Common,False
12533,12666,nickel,Most Common,False
12534,12667,internationally,Most Common,False
12535,12668,surrounded,Most Common,False
12536,12669,psi,Most Common,False
12537,12670,buses,Most Common,False
12538,12671,expedia,Most Common,False
12539,12672,geology,Most Common,False
12540,12673,pct,Most Common,False
12541,12674,wb,Most Common,False
12542,12675,creatures,Most Common,False
12543,12676,coating,Most Common,False
12544,12677,commented,Most Common,False
12545,12678,wallet,Most Common,False
12546,12679,cleared,Most Common,False
12547,12680,smilies,Most Common,False
12548,12681,vids,Most Common,False
12549,12682,accomplish,Most Common,False
12550,12683,boating,Most Common,False
12551,12684,drainage,Most Common,False
12552,12685,shakira,Most Common,False
12553,12686,corners,Most Common,False
12554,12687,broader,Most Common,False
12555,12688,vegetarian,Most Common,False
12556,12689,rouge,Most Common,False
12557,12690,yeast,Most Common,False
12558,12691,yale,Most Common,False
12559,12692,newfoundland,Most Common,False
12560,12693,sn,Most Common,False
12561,12694,qld,Most Common,False
12562,12695,pas,Most Common,False
12563,12696,clearing,Most Common,False
12564,12697,investigated,Most Common,False
12565,12698,dk,Most Common,False
12566,12699,ambassador,Most Common,False
12567,12700,coated,Most Common,False
12568,12701,intend,Most Common,False
12569,12702,stephanie,Most Common,False
12570,12703,contacting,Most Common,False
12571,12704,vegetation,Most Common,False
12572,12705,doom,Most Common,False
12573,12706,findarticles,Most Common,False
12574,12707,louise,Most Common,False
12575,12708,kenny,Most Common,False
12576,12709,specially,Most Common,False
12577,12710,owen,Most Common,False
12578,12711,routines,Most Common,False
12579,12712,hitting,Most Common,False
12580,12713,yukon,Most Common,False
12581,12714,beings,Most Common,False
12582,12715,bite,Most Common,False
12583,12716,issn,Most Common,False
12584,12717,aquatic,Most Common,False
12585,12718,reliance,Most Common,False
12586,12719,habits,Most Common,False
12587,12720,striking,Most Common,False
12588,12721,myth,Most Common,False
12589,12722,infectious,Most Common,False
12590,12723,podcasts,Most Common,False
12591,12724,singh,Most Common,False
12592,12725,gig,Most Common,False
12593,12726,gilbert,Most Common,False
12594,12727,sas,Most Common,False
12595,12728,ferrari,Most Common,False
12596,12729,continuity,Most Common,False
12597,12730,brook,Most Common,False
12598,12731,fu,Most Common,False
12599,12732,outputs,Most Common,False
12600,12733,phenomenon,Most Common,False
12601,12734,ensemble,Most Common,False
12602,12735,insulin,Most Common,False
12603,12736,assured,Most Common,False
12604,12737,biblical,Most Common,False
12605,12738,weed,Most Common,False
12606,12739,conscious,Most Common,False
12607,12740,accent,Most Common,False
12608,12741,mysimon,Most Common,False
12609,12742,eleven,Most Common,False
12610,12743,wives,Most Common,False
12611,12744,ambient,Most Common,False
12612,12745,utilize,Most Common,False
12613,12746,mileage,Most Common,False
12614,12747,oecd,Most Common,False
12615,12748,prostate,Most Common,False
12616,12749,adaptor,Most Common,False
12617,12750,auburn,Most Common,False
12618,12751,unlock,Most Common,False
12619,12752,hyundai,Most Common,False
12620,12753,pledge,Most Common,False
12621,12754,vampire,Most Common,False
12622,12755,angela,Most Common,False
12623,12756,relates,Most Common,False
12624,12757,nitrogen,Most Common,False
12625,12758,xerox,Most Common,False
12626,12759,dice,Most Common,False
12627,12760,merger,Most Common,False
12628,12761,softball,Most Common,False
12629,12762,referrals,Most Common,False
12630,12763,quad,Most Common,False
12631,12764,dock,Most Common,False
12632,12765,differently,Most Common,False
12633,12766,firewire,Most Common,False
12634,12767,mods,Most Common,False
12635,12768,nextel,Most Common,False
12636,12769,framing,Most Common,False
12637,12770,organised,Most Common,False
12638,12771,musician,Most Common,False
12639,12772,blocking,Most Common,False
12640,12773,rwanda,Most Common,False
12641,12774,sorts,Most Common,False
12642,12775,integrating,Most Common,False
12643,12776,vsnet,Most Common,False
12644,12777,limiting,Most Common,False
12645,12778,dispatch,Most Common,False
12646,12779,revisions,Most Common,False
12647,12780,papua,Most Common,False
12648,12781,restored,Most Common,False
12649,12782,hint,Most Common,False
12650,12783,armor,Most Common,False
12651,12784,riders,Most Common,False
12652,12785,chargers,Most Common,False
12653,12786,remark,Most Common,False
12654,12787,dozens,Most Common,False
12655,12788,varies,Most Common,False
12656,12789,msie,Most Common,False
12657,12790,reasoning,Most Common,False
12658,12791,wn,Most Common,False
12659,12792,liz,Most Common,False
12660,12793,rendered,Most Common,False
12661,12794,picking,Most Common,False
12662,12795,charitable,Most Common,False
12663,12796,guards,Most Common,False
12664,12797,annotated,Most Common,False
12665,12798,ccd,Most Common,False
12666,12799,sv,Most Common,False
12667,12800,convinced,Most Common,False
12668,12801,openings,Most Common,False
12669,12802,buys,Most Common,False
12670,12803,burlington,Most Common,False
12671,12804,replacing,Most Common,False
12672,12805,researcher,Most Common,False
12673,12806,watershed,Most Common,False
12674,12807,councils,Most Common,False
12675,12808,occupations,Most Common,False
12676,12809,acknowledged,Most Common,False
12677,12810,nudity,Most Common,False
12678,12811,kruger,Most Common,False
12679,12812,pockets,Most Common,False
12680,12813,granny,Most Common,False
12681,12814,pork,Most Common,False
12682,12815,zu,Most Common,False
12683,12816,equilibrium,Most Common,False
12684,12817,viral,Most Common,False
12685,12818,inquire,Most Common,False
12686,12819,pipes,Most Common,False
12687,12820,characterized,Most Common,False
12688,12821,laden,Most Common,False
12689,12822,aruba,Most Common,False
12690,12823,cottages,Most Common,False
12691,12824,realtor,Most Common,False
12692,12825,merge,Most Common,False
12693,12826,privilege,Most Common,False
12694,12827,edgar,Most Common,False
12695,12828,develops,Most Common,False
12696,12829,qualifying,Most Common,False
12697,12830,chassis,Most Common,False
12698,12831,dubai,Most Common,False
12699,12832,estimation,Most Common,False
12700,12833,barn,Most Common,False
12701,12834,pushing,Most Common,False
12702,12835,llp,Most Common,False
12703,12836,fleece,Most Common,False
12704,12837,pediatric,Most Common,False
12705,12838,boc,Most Common,False
12706,12839,fare,Most Common,False
12707,12840,dg,Most Common,False
12708,12841,asus,Most Common,False
12709,12842,pierce,Most Common,False
12710,12843,allan,Most Common,False
12711,12844,dressing,Most Common,False
12712,12845,techrepublic,Most Common,False
12713,12846,sperm,Most Common,False
12714,12847,vg,Most Common,False
12715,12848,bald,Most Common,False
12716,12849,filme,Most Common,False
12717,12850,craps,Most Common,False
12718,12851,fuji,Most Common,False
12719,12852,frost,Most Common,False
12720,12853,leon,Most Common,False
12721,12854,institutes,Most Common,False
12722,12855,mold,Most Common,False
12723,12856,dame,Most Common,False
12724,12857,fo,Most Common,False
12725,12858,sally,Most Common,False
12726,12859,yacht,Most Common,False
12727,12860,tracy,Most Common,False
12728,12861,prefers,Most Common,False
12729,12862,drilling,Most Common,False
12730,12863,brochures,Most Common,False
12731,12864,herb,Most Common,False
12732,12865,tmp,Most Common,False
12733,12866,alot,Most Common,False
12734,12867,ate,Most Common,False
12735,12868,breach,Most Common,False
12736,12869,whale,Most Common,False
12737,12870,traveller,Most Common,False
12738,12871,appropriations,Most Common,False
12739,12872,suspected,Most Common,False
12740,12873,tomatoes,Most Common,False
12741,12874,benchmark,Most Common,False
12742,12875,beginners,Most Common,False
12743,12876,instructors,Most Common,False
12744,12877,highlighted,Most Common,False
12745,12878,bedford,Most Common,False
12746,12879,stationery,Most Common,False
12747,12880,idle,Most Common,False
12748,12881,mustang,Most Common,False
12749,12882,unauthorized,Most Common,False
12750,12883,clusters,Most Common,False
12751,12884,antibody,Most Common,False
12752,12885,competent,Most Common,False
12753,12886,momentum,Most Common,False
12754,12887,fin,Most Common,False
12755,12888,wiring,Most Common,False
12756,12889,io,Most Common,False
12757,12890,pastor,Most Common,False
12758,12891,mud,Most Common,False
12759,12892,calvin,Most Common,False
12760,12893,uni,Most Common,False
12761,12894,shark,Most Common,False
12762,12895,contributor,Most Common,False
12763,12896,demonstrates,Most Common,False
12764,12897,phases,Most Common,False
12765,12898,grateful,Most Common,False
12766,12899,emerald,Most Common,False
12767,12900,gradually,Most Common,False
12768,12901,laughing,Most Common,False
12769,12902,grows,Most Common,False
12770,12903,cliff,Most Common,False
12771,12904,desirable,Most Common,False
12772,12905,tract,Most Common,False
12773,12906,ul,Most Common,False
12774,12907,ballet,Most Common,False
12775,12908,ol,Most Common,False
12776,12909,journalist,Most Common,False
12777,12910,abraham,Most Common,False
12778,12911,js,Most Common,False
12779,12912,bumper,Most Common,False
12780,12913,afterwards,Most Common,False
12781,12914,webpage,Most Common,False
12782,12915,religions,Most Common,False
12783,12916,garlic,Most Common,False
12784,12917,hostels,Most Common,False
12785,12918,shine,Most Common,False
12786,12919,senegal,Most Common,False
12787,12920,explosion,Most Common,False
12788,12921,pn,Most Common,False
12789,12922,banned,Most Common,False
12790,12923,wendy,Most Common,False
12791,12924,briefs,Most Common,False
12792,12925,signatures,Most Common,False
12793,12926,diffs,Most Common,False
12794,12927,cove,Most Common,False
12795,12928,mumbai,Most Common,False
12796,12929,ozone,Most Common,False
12797,12930,disciplines,Most Common,False
12798,12931,casa,Most Common,False
12799,12932,mu,Most Common,False
12800,12933,daughters,Most Common,False
12801,12934,conversations,Most Common,False
12802,12935,radios,Most Common,False
12803,12936,tariff,Most Common,False
12804,12937,nvidia,Most Common,False
12805,12938,opponent,Most Common,False
12806,12939,pasta,Most Common,False
12807,12940,simplified,Most Common,False
12808,12941,muscles,Most Common,False
12809,12942,serum,Most Common,False
12810,12943,wrapped,Most Common,False
12811,12944,swift,Most Common,False
12812,12945,motherboard,Most Common,False
12813,12946,runtime,Most Common,False
12814,12947,inbox,Most Common,False
12815,12948,focal,Most Common,False
12816,12949,bibliographic,Most Common,False
12817,12950,vagina,Most Common,False
12818,12951,eden,Most Common,False
12819,12952,distant,Most Common,False
12820,12953,incl,Most Common,False
12821,12954,champagne,Most Common,False
12822,12955,ala,Most Common,False
12823,12956,decimal,Most Common,False
12824,12957,hq,Most Common,False
12825,12958,deviation,Most Common,False
12826,12959,superintendent,Most Common,False
12827,12960,propecia,Most Common,False
12828,12961,dip,Most Common,False
12829,12962,nbc,Most Common,False
12830,12963,samba,Most Common,False
12831,12964,hostel,Most Common,False
12832,12965,housewives,Most Common,False
